,date_time,price_usd,srch_booking_window,srch_saturday_night_bool
2368,2013-02-24 02:08:21,146.0,6,1
2369,2012-12-19 08:27:53,106.0,9,1
2370,2013-03-05 07:53:06,100.0,171,1
2371,2013-01-15 20:43:40,129.0,66,1
2372,2013-06-05 21:01:56,56.0,42,0
2373,2013-01-10 10:49:25,57.0,12,0
2374,2013-01-08 14:40:10,101.0,45,1
2375,2012-12-26 19:31:24,46.0,8,1
2376,2013-03-09 10:47:16,140.0,0,1
2377,2013-03-31 17:31:07,84.0,249,1
2378,2013-02-04 10:18:39,101.0,43,0
2379,2013-06-06 21:38:16,156.0,29,1
2380,2012-12-28 20:14:30,136.0,1,1
2381,2013-04-14 21:08:02,56.0,85,0
2382,2013-01-16 05:39:58,131.0,86,1
2383,2013-06-12 06:30:26,140.0,30,1
2384,2013-01-21 16:10:53,150.0,18,1
2385,2013-03-15 22:30:39,185.0,28,1
2386,2013-06-03 02:31:26,47.0,2,0
2387,2012-12-30 14:20:43,109.0,49,0
2388,2012-11-21 21:05:00,156.0,45,0
2389,2013-06-16 16:57:01,59.0,14,0
2390,2013-04-13 19:12:57,72.0,217,1
2391,2012-12-29 17:43:49,186.0,1,0
2392,2013-01-23 17:52:38,129.0,52,1
2393,2013-06-07 23:10:46,110.0,47,0
2394,2013-01-28 12:41:32,169.0,46,1
2395,2013-03-02 08:00:33,108.0,45,0
2396,2013-05-15 21:01:01,166.0,121,1
2397,2013-01-23 09:44:51,59.0,189,0
2398,2012-11-20 16:32:15,174.0,50,0
2399,2013-03-30 14:43:35,105.0,117,1
2400,2013-05-27 08:03:33,64.0,51,0
2401,2013-01-10 20:59:04,75.0,39,0
2402,2013-06-13 00:39:49,227.0,8,1
2403,2013-03-15 12:05:54,198.0,71,1
2404,2013-01-02 17:11:51,111.0,143,1
2405,2013-01-23 19:36:50,99.0,77,0
2406,2013-05-21 21:32:43,60.0,6,0
2407,2013-02-18 19:54:30,145.0,24,1
2408,2013-05-30 07:29:49,112.0,126,1
2409,2012-11-06 13:59:45,59.0,44,1
2410,2012-12-24 19:17:16,180.0,6,0
2411,2013-04-01 21:22:41,66.0,68,0
2412,2013-03-02 06:00:39,111.0,96,1
2413,2012-11-21 08:55:02,84.0,85,1
2414,2013-05-20 18:56:55,140.0,1,0
2415,2013-03-25 18:11:02,172.0,18,1
2416,2013-05-30 23:40:21,144.0,1,1
2417,2013-06-16 19:43:12,84.0,77,0
2418,2012-11-28 12:45:31,75.0,2,1
2419,2013-02-01 14:13:54,112.0,1,1
2420,2013-05-28 17:53:34,56.0,56,0
2421,2013-01-22 21:05:25,132.0,17,1
2422,2013-03-24 15:33:31,56.0,2,0
2423,2013-01-27 23:41:50,72.0,2,0
2424,2013-02-05 21:29:03,112.0,13,0
2425,2012-11-13 23:05:02,326.0,18,1
2426,2013-06-17 18:14:11,84.0,47,1
2427,2012-11-05 07:21:16,50.0,19,1
2428,2013-05-04 08:24:38,158.0,6,1
2429,2013-03-04 16:13:30,196.0,82,1
2430,2013-03-02 18:00:31,117.0,26,1
2431,2013-02-28 19:07:28,130.0,1,1
2432,2013-04-09 18:00:03,153.0,18,1
2433,2013-02-11 21:29:41,115.0,11,1
2434,2013-04-11 10:53:36,125.0,134,1
2435,2012-12-31 00:34:41,49.0,1,0
2436,2013-01-15 13:30:18,44.0,15,0
2437,2012-11-10 15:08:38,126.0,1,0
2438,2012-11-27 19:49:11,188.0,43,0
2439,2012-11-27 08:04:06,95.0,2,1
2440,2012-12-05 10:22:51,43.0,7,0
2441,2012-12-17 20:39:51,118.0,122,1
2442,2013-05-22 14:25:47,98.0,36,0
2443,2013-01-14 22:03:17,58.0,0,0
2444,2013-04-09 21:18:45,155.0,18,1
2445,2012-12-26 20:01:20,50.0,28,0
2446,2013-05-06 06:44:26,143.0,10,1
2447,2012-11-20 09:36:17,76.0,2,1
2448,2013-04-26 12:05:39,130.0,49,1
2449,2012-11-28 20:24:05,80.0,3,1
2450,2013-05-28 16:39:21,79.0,2,1
2451,2013-01-21 15:56:45,49.0,146,0
2452,2012-12-30 18:19:17,110.0,117,0
2453,2013-03-12 19:39:28,180.0,52,1
2454,2013-03-13 11:53:44,130.0,17,1
2455,2013-03-12 10:30:29,100.0,23,1
2456,2013-06-05 09:45:12,89.0,30,1
2457,2013-02-27 16:55:53,87.0,164,1
2458,2012-12-22 11:31:51,106.0,34,1
2459,2013-01-10 11:45:41,71.0,78,0
2460,2013-05-12 18:45:00,104.0,60,1
2461,2013-02-21 10:56:46,94.0,1,1
2462,2013-03-26 08:20:51,64.0,0,0
2463,2013-04-12 21:41:12,71.0,2,0
2464,2013-06-13 09:33:43,62.0,31,0
2465,2012-11-07 20:39:53,59.0,14,0
2466,2013-03-05 18:59:09,186.0,4,1
2467,2012-11-05 07:17:31,61.0,1,0
2468,2012-12-15 23:14:41,132.0,34,1
2469,2012-12-21 11:49:04,56.0,3,0
2470,2013-01-25 10:16:09,89.0,34,1
2471,2013-02-18 20:52:25,86.0,3,1
2472,2013-02-24 20:19:51,161.0,18,1
2473,2012-12-28 10:42:35,143.0,97,1
2474,2013-04-26 15:27:52,124.0,24,0
2475,2013-03-21 06:37:58,163.0,92,1
2476,2013-02-08 00:22:07,79.0,30,0
2477,2013-04-20 15:47:17,195.0,0,1
2478,2013-03-09 10:06:10,90.0,1,0
2479,2013-02-24 18:27:39,169.0,62,1
2480,2012-11-21 10:09:05,99.0,65,1
2481,2013-03-10 21:41:19,131.0,61,1
2482,2012-12-13 21:12:48,123.0,15,1
2483,2012-12-19 15:26:43,72.0,53,0
2484,2013-05-29 18:46:46,151.0,2,1
2485,2012-12-04 20:02:59,61.0,20,0
2486,2013-02-13 09:40:53,135.0,2,1
2487,2013-02-07 21:34:39,176.0,2,1
2488,2012-12-19 13:08:35,117.0,65,1
2489,2013-05-06 07:42:17,76.0,42,0
2490,2013-03-05 13:03:51,154.0,58,1
2491,2012-12-24 22:40:02,218.0,7,0
2492,2013-05-05 07:56:42,136.0,41,1
2493,2013-01-24 09:43:51,100.0,35,1
2494,2013-02-06 07:35:26,65.0,27,0
2495,2012-12-20 22:14:33,132.0,77,1
2496,2012-11-26 11:30:08,53.0,29,0
2497,2013-05-28 13:47:32,64.0,14,0
2498,2013-01-09 09:58:23,70.0,2,1
2499,2013-02-01 12:27:02,195.0,49,1
2500,2013-06-18 05:59:56,76.0,7,0
2501,2013-06-22 20:02:14,69.0,19,1
2502,2012-12-14 21:57:12,92.0,36,1
2503,2013-03-17 16:33:04,71.0,10,0
2504,2012-12-26 15:57:46,87.0,16,1
2505,2013-05-16 05:38:01,131.0,49,1
2506,2012-12-24 09:33:52,81.0,2,0
2507,2013-01-04 12:45:42,230.0,5,0
2508,2013-05-06 18:32:06,166.0,13,0
2509,2013-02-18 09:58:00,71.0,85,0
2510,2013-03-16 08:20:44,175.0,49,1
2511,2012-11-19 15:28:00,64.0,35,0
2512,2013-04-05 15:06:46,186.0,0,1
2513,2013-06-18 07:10:23,134.0,2,1
2514,2013-02-17 16:30:11,81.0,45,0
2515,2013-05-18 18:43:34,62.0,79,0
2516,2012-12-14 14:35:54,74.0,143,0
2517,2013-01-17 15:09:27,68.0,18,0
2518,2012-11-06 15:27:43,77.0,6,0
2519,2013-04-15 19:17:49,50.0,0,0
2520,2012-12-30 11:43:29,280.0,0,0
2521,2013-02-11 09:59:45,117.0,52,1
2522,2013-03-28 19:08:32,142.0,6,0
2523,2012-11-18 17:05:25,80.0,6,1
2524,2012-11-05 09:54:42,210.0,5,1
2525,2013-01-03 22:06:19,44.0,20,0
2526,2013-06-27 12:07:04,246.0,2,1
2527,2013-03-12 15:31:13,165.0,11,1
2528,2013-03-03 12:18:27,139.0,4,1
2529,2012-11-05 13:07:00,111.0,18,1
2530,2013-02-08 18:17:02,132.0,98,1
2531,2013-01-16 20:18:27,132.0,100,1
2532,2013-06-07 20:34:46,246.0,1,1
2533,2013-01-08 14:34:41,122.0,10,1
2534,2013-01-10 15:14:16,99.0,15,1
2535,2012-12-13 15:29:49,64.0,11,0
2536,2013-06-20 12:03:06,116.0,28,1
2537,2013-02-20 01:41:01,114.0,94,1
2538,2013-05-22 14:51:45,64.63,11,0
2539,2012-12-14 14:37:13,100.0,92,1
2540,2013-02-11 16:04:23,108.0,59,1
2541,2013-05-22 17:02:30,88.0,29,1
2542,2013-05-13 22:00:37,73.0,30,0
2543,2012-11-22 22:48:07,44.0,32,0
2544,2013-06-20 00:45:51,135.0,91,1
2545,2013-03-18 15:23:06,120.0,0,0
2546,2013-06-28 08:59:55,66.0,31,0
2547,2013-05-02 16:01:02,173.0,4,0
2548,2013-03-31 14:44:30,63.0,1,0
2549,2013-03-17 18:31:31,96.0,196,0
2550,2013-03-26 19:19:59,125.0,73,1
2551,2013-06-20 18:39:27,111.0,7,0
2552,2013-01-21 08:58:31,108.0,4,1
2553,2013-02-27 00:41:03,111.0,10,1
2554,2012-11-28 12:57:11,44.0,25,0
2555,2013-02-14 18:10:15,149.0,1,1
2556,2013-03-25 11:30:15,141.0,9,0
2557,2013-06-06 23:23:01,159.0,8,1
2558,2012-12-09 18:40:26,43.0,1,0
2559,2012-12-01 07:51:12,65.0,21,1
2560,2013-06-22 23:16:39,131.01,1,0
2561,2013-06-10 08:30:30,129.0,4,1
2562,2013-04-16 00:23:27,62.0,112,0
2563,2013-03-12 10:24:40,215.0,9,1
2564,2013-06-23 09:07:05,94.0,4,1
2565,2013-04-15 15:32:06,272.0,4,1
2566,2012-11-14 07:48:42,148.0,16,1
2567,2013-03-19 13:37:41,108.0,22,0
2568,2013-03-02 07:28:55,76.0,44,0
2569,2012-12-30 16:22:08,220.0,0,0
2570,2013-06-14 00:17:01,66.0,46,0
2571,2013-04-18 00:52:49,66.0,0,1
2572,2013-02-27 11:40:40,190.0,37,1
2573,2013-01-31 21:34:11,80.0,13,0
2574,2013-01-09 00:19:50,82.0,7,0
2575,2013-06-19 08:19:52,91.0,31,1
2576,2013-06-03 08:55:21,47.0,85,0
2577,2012-12-06 20:52:49,43.0,3,0
2578,2013-02-05 18:29:08,145.0,3,1
2579,2013-03-01 16:39:45,86.0,3,0
2580,2013-03-19 17:28:16,70.0,40,0
2581,2012-12-29 09:29:13,90.0,13,1
2582,2013-04-10 20:10:45,166.0,52,1
2583,2013-04-07 18:43:18,106.0,95,1
2584,2012-12-24 22:30:42,315.0,14,0
2585,2013-05-16 09:54:52,123.0,49,1
2586,2013-05-06 20:16:14,161.0,18,1
2587,2013-02-10 22:34:39,165.0,6,1
2588,2013-04-30 22:52:41,66.0,71,0
2589,2013-02-22 12:18:05,90.0,13,1
2590,2012-12-22 21:46:11,87.0,189,1
2591,2012-11-24 16:58:32,50.0,30,0
2592,2012-11-21 20:57:27,131.0,1,1
2593,2013-05-29 11:42:47,56.0,53,0
2594,2013-06-01 04:43:03,63.0,15,0
2595,2013-03-20 14:09:06,98.0,8,1
2596,2012-12-20 12:27:13,106.0,8,1
2597,2013-06-18 19:59:09,76.65,76,0
2598,2012-12-31 06:38:30,254.0,7,0
2599,2013-03-18 09:48:03,200.0,2,0
2600,2013-05-16 04:13:04,123.0,154,1
2601,2013-01-04 08:53:58,127.0,64,1
2602,2013-03-26 16:12:55,109.0,93,1
2603,2013-04-19 18:17:09,276.0,7,1
2604,2013-04-02 21:57:25,86.0,2,1
2605,2012-12-17 01:44:43,238.0,14,0
2606,2013-06-27 11:29:09,194.0,16,1
2607,2013-01-22 15:53:12,112.0,17,1
2608,2012-12-21 21:40:49,78.0,1,1
2609,2012-12-28 22:00:31,136.0,1,1
2610,2013-01-08 08:39:26,296.0,0,0
2611,2012-12-19 21:04:56,68.0,2,1
2612,2013-04-29 23:15:54,153.0,3,0
2613,2013-01-10 11:12:01,66.0,1,1
2614,2013-04-12 09:57:33,63.0,108,0
2615,2013-05-08 13:30:09,73.0,4,0
2616,2013-03-04 08:52:22,210.0,19,1
2617,2013-03-27 18:30:48,65.0,89,0
2618,2013-01-23 19:58:13,56.0,40,0
2619,2012-11-01 23:33:16,61.0,51,1
2620,2012-12-31 03:23:52,72.0,57,0
2621,2013-02-26 16:26:32,75.0,56,0
2622,2013-01-10 09:49:01,128.0,71,1
2623,2013-03-27 17:11:35,143.0,14,0
2624,2013-06-06 15:15:59,79.0,27,0
2625,2013-02-26 08:50:57,202.0,23,1
2626,2013-02-06 19:45:52,173.0,37,1
2627,2013-03-23 22:47:49,64.0,29,0
2628,2013-05-28 11:23:58,131.0,59,1
2629,2013-02-21 14:48:18,146.0,9,1
2630,2012-12-22 23:10:19,76.0,4,0
2631,2012-12-27 10:39:18,90.0,1,1
2632,2013-01-17 18:54:14,49.0,5,0
2633,2012-12-18 23:57:33,56.0,3,1
2634,2013-04-05 21:10:18,88.0,31,0
2635,2012-11-21 19:44:54,57.0,34,0
2636,2013-06-25 12:04:19,132.0,16,1
2637,2013-04-02 22:13:12,195.0,17,1
2638,2013-06-06 11:37:57,56.0,39,0
2639,2012-12-18 06:20:32,44.0,0,0
2640,2013-04-15 23:54:35,123.0,16,0
2641,2013-02-03 15:36:59,169.0,40,1
2642,2013-06-19 11:04:12,146.0,31,1
2643,2013-01-16 18:20:25,94.0,34,0
2644,2012-11-23 11:04:03,50.0,31,0
2645,2013-06-15 01:01:27,114.0,0,1
2646,2012-11-22 18:11:16,121.0,36,1
2647,2012-12-09 15:57:38,201.0,20,1
2648,2013-03-29 22:25:49,206.0,50,1
2649,2013-02-04 12:45:08,57.0,22,0
2650,2013-02-18 12:47:04,155.0,49,0
2651,2013-03-06 10:08:46,133.0,121,1
2652,2013-05-11 11:16:06,76.0,2,0
2653,2013-03-12 09:11:44,75.0,113,0
2654,2013-04-01 15:14:08,160.0,24,1
2655,2013-03-10 22:46:22,190.0,68,1
2656,2012-11-17 20:01:35,46.0,2,0
2657,2013-04-01 10:35:10,180.0,6,0
2658,2013-05-04 18:43:26,65.0,57,0
2659,2013-06-05 19:26:00,59.0,47,0
2660,2013-06-17 16:54:54,60.0,28,0
2661,2013-04-03 15:46:49,148.0,10,1
2662,2013-05-17 18:25:02,101.0,19,0
2663,2013-04-10 09:53:48,80.0,1,1
2664,2013-03-28 12:27:20,153.0,276,0
2665,2012-11-27 13:56:09,106.0,51,1
2666,2012-11-09 20:45:04,46.0,19,0
2667,2013-02-18 15:10:09,127.0,39,1
2668,2013-06-03 14:28:25,144.0,4,1
2669,2012-12-15 10:51:33,71.0,31,0
2670,2013-03-29 20:21:32,108.0,134,1
2671,2013-02-22 20:10:43,56.0,7,1
2672,2013-06-12 08:09:33,79.0,1,1
2673,2013-05-01 07:46:36,160.0,53,0
2674,2013-02-07 21:45:45,61.0,7,1
2675,2013-01-06 09:36:35,79.0,5,1
2676,2013-02-05 19:01:24,109.0,12,0
2677,2012-12-26 09:07:08,54.0,7,0
2678,2013-04-12 21:55:40,137.0,12,0
2679,2013-01-03 11:58:01,105.0,50,1
2680,2013-06-07 17:49:13,106.0,6,1
2681,2013-05-30 13:38:03,92.0,210,1
2682,2013-02-08 17:55:17,52.0,3,0
2683,2012-12-27 19:13:31,141.0,22,1
2684,2012-12-09 22:00:11,109.0,19,1
2685,2013-06-19 11:56:27,229.0,2,1
2686,2013-06-17 23:08:17,95.0,51,0
2687,2012-12-24 06:59:15,109.0,33,1
2688,2013-06-13 15:36:53,134.0,126,1
2689,2013-03-04 13:44:36,101.0,6,0
2690,2013-06-17 23:25:17,90.0,68,1
2691,2012-12-10 19:47:04,41.0,6,0
2692,2013-06-23 18:32:28,64.0,43,0
2693,2012-11-08 17:19:19,76.0,48,0
2694,2013-05-22 05:47:51,87.0,100,0
2695,2013-05-27 07:48:24,140.0,74,1
2696,2013-05-02 13:39:20,150.0,1,1
2697,2013-06-27 08:42:47,66.0,31,0
2698,2012-11-01 17:46:18,116.0,14,1
2699,2013-02-13 16:38:47,99.0,2,1
2700,2012-11-02 13:14:41,60.0,4,0
2701,2013-06-17 16:13:54,192.0,11,1
2702,2013-01-11 23:34:59,47.0,11,0
2703,2012-12-01 08:57:58,150.0,0,1
2704,2013-04-23 11:04:56,138.0,52,1
2705,2013-05-07 18:06:31,87.0,85,0
2706,2013-01-09 18:52:36,102.0,184,1
2707,2013-06-23 20:03:41,172.0,12,1
2708,2013-02-12 09:29:00,99.0,3,1
2709,2013-06-09 10:34:34,156.0,26,1
2710,2012-12-27 23:20:05,90.0,1,1
2711,2013-03-19 09:27:37,58.0,69,0
2712,2013-01-12 09:11:59,118.0,61,1
2713,2013-04-23 12:50:16,118.0,18,1
2714,2013-01-13 19:52:03,63.0,163,0
2715,2013-02-04 16:06:25,56.0,1,0
2716,2013-02-04 07:17:38,129.0,116,1
2717,2013-03-05 19:31:02,99.0,67,1
2718,2013-04-23 08:14:33,66.0,104,0
2719,2013-04-14 21:23:10,81.0,23,0
2720,2013-05-28 10:07:56,132.0,52,1
2721,2012-12-17 21:07:29,39.0,3,1
2722,2013-05-21 19:01:04,76.0,15,0
2723,2013-04-04 19:27:33,166.0,7,1
2724,2013-04-23 18:16:23,132.0,17,1
2725,2013-06-24 13:32:58,64.0,35,0
2726,2013-06-21 15:56:33,47.0,156,0
2727,2013-04-19 13:03:01,163.0,13,1
2728,2013-05-04 19:04:16,125.0,17,0
2729,2013-05-24 09:05:16,65.0,24,0
2730,2013-03-29 14:28:12,201.0,28,1
2731,2013-02-28 15:59:04,195.0,36,1
2732,2013-03-20 21:45:09,152.0,45,1
2733,2012-11-27 17:04:56,119.0,3,1
2734,2013-03-21 12:20:41,118.0,14,1
2735,2012-11-07 17:02:55,126.0,224,0
2736,2013-04-18 16:27:32,128.0,51,1
2737,2013-06-02 18:16:11,144.0,61,1
2738,2013-02-20 16:59:14,84.0,25,0
2739,2013-03-31 17:19:20,66.0,23,0
2740,2012-12-16 19:27:42,111.0,59,0
2741,2013-03-16 13:19:28,188.0,41,1
2742,2012-11-15 11:39:24,56.0,6,0
2743,2013-06-17 14:07:25,64.0,2,0
2744,2013-03-18 19:20:45,196.0,2,0
2745,2013-01-15 11:16:40,143.0,3,1
2746,2013-01-23 08:00:28,66.0,91,0
2747,2013-02-15 13:18:56,96.0,119,1
2748,2013-06-08 11:50:11,159.0,15,0
2749,2013-03-15 10:26:38,64.0,16,0
2750,2012-12-06 21:54:34,94.0,1,1
2751,2012-11-14 10:34:55,53.0,19,0
2752,2013-05-18 08:11:18,186.0,1,0
2753,2013-06-16 16:13:24,237.0,5,1
2754,2012-11-27 00:58:31,44.0,6,0
2755,2013-03-19 16:18:15,160.0,20,0
2756,2013-03-28 00:09:13,66.0,19,0
2757,2013-04-17 10:43:08,105.0,57,1
2758,2013-03-20 11:06:34,78.95,10,1
2759,2013-03-19 22:55:34,103.0,99,0
2760,2013-03-26 18:11:59,220.0,11,1
2761,2012-12-11 19:48:11,388.0,28,0
2762,2013-03-21 03:35:15,170.0,22,1
2763,2013-02-12 18:31:06,76.0,97,0
2764,2013-01-10 13:53:42,103.0,7,1
2765,2013-02-09 23:17:07,162.0,27,1
2766,2013-01-11 19:58:15,111.0,7,1
2767,2013-05-28 14:23:46,116.0,2,1
2768,2013-06-27 13:52:28,69.0,14,1
2769,2012-11-11 19:43:07,64.0,42,0
2770,2012-12-14 22:13:10,234.0,16,0
2771,2013-04-05 21:42:11,92.0,138,0
2772,2013-06-20 00:50:15,50.0,67,0
2773,2013-06-11 21:43:36,72.0,5,0
2774,2013-06-12 21:18:26,89.0,15,1
2775,2013-01-20 22:08:39,112.0,80,0
2776,2012-12-07 21:36:42,71.0,19,0
2777,2013-03-15 08:37:02,134.0,34,1
2778,2013-03-08 16:17:51,125.0,168,1
2779,2013-02-26 15:42:53,81.0,71,0
2780,2013-05-22 09:49:34,66.0,15,1
2781,2012-12-26 20:52:10,80.0,1,1
2782,2012-12-19 13:29:31,120.0,156,1
2783,2013-03-24 20:53:54,70.0,1,0
2784,2013-05-28 21:52:44,92.0,15,0
2785,2013-05-13 11:27:10,117.0,59,1
2786,2013-03-31 17:16:39,96.0,102,1
2787,2013-06-09 07:52:05,74.0,0,0
2788,2013-03-20 13:36:37,148.15,36,1
2789,2013-06-06 16:22:21,244.0,99,1
2790,2013-03-17 14:16:40,108.0,109,1
2791,2013-03-14 11:30:36,60.0,17,0
2792,2012-11-13 10:12:15,160.0,3,1
2793,2013-01-20 12:43:11,52.0,156,0
2794,2013-01-08 15:06:18,67.0,22,0
2795,2013-01-07 16:51:17,59.0,14,0
2796,2013-03-25 18:51:06,232.0,11,1
2797,2012-12-24 16:56:44,93.0,100,0
2798,2013-06-04 14:11:18,228.0,4,1
2799,2013-04-16 08:36:06,50.0,1,0
2800,2013-01-10 07:05:06,49.0,18,0
2801,2013-05-05 21:09:08,104.0,67,1
2802,2013-05-05 10:12:33,218.0,19,1
2803,2013-01-23 12:00:41,56.0,0,0
2804,2013-05-17 21:35:35,64.0,72,0
2805,2013-06-06 12:39:54,233.0,15,1
2806,2013-03-10 19:03:08,156.0,5,1
2807,2013-01-11 10:51:10,50.0,10,0
2808,2013-06-13 19:25:42,192.0,7,1
2809,2013-01-16 18:11:25,96.0,34,0
2810,2013-01-06 23:04:23,102.0,187,1
2811,2013-03-12 08:35:10,133.0,199,1
2812,2013-06-06 20:20:42,64.0,5,0
2813,2012-12-20 09:50:54,148.0,9,0
2814,2013-03-15 02:10:05,151.0,133,1
2815,2013-05-16 07:33:35,58.0,216,0
2816,2013-04-09 20:05:40,213.0,3,1
2817,2012-11-26 09:00:17,76.0,30,0
2818,2012-12-02 17:33:56,123.0,104,1
2819,2012-12-04 07:15:47,89.0,1,0
2820,2013-05-17 22:47:31,232.47,1,1
2821,2013-05-01 13:19:40,88.0,84,0
2822,2013-03-19 14:51:11,64.0,31,1
2823,2012-12-27 06:02:08,70.0,0,1
2824,2013-01-08 15:25:41,70.0,3,1
2825,2013-01-09 20:40:16,66.0,2,1
2826,2013-06-20 07:01:14,116.0,55,0
2827,2012-11-06 15:24:42,76.0,8,0
2828,2013-04-24 10:39:21,228.0,9,1
2829,2013-02-26 17:32:45,165.0,11,1
2830,2013-02-13 00:40:45,141.0,5,0
2831,2013-02-26 22:42:16,164.0,66,1
2832,2012-12-01 12:58:54,107.0,102,0
2833,2013-04-17 07:52:29,105.0,57,1
2834,2013-02-25 09:32:06,66.0,2,0
2835,2013-02-28 10:35:47,134.0,14,0
2836,2013-06-03 19:32:53,56.0,45,1
2837,2013-01-15 22:12:53,112.0,2,1
2838,2013-05-14 19:25:41,201.0,17,1
2839,2012-12-27 13:28:11,58.0,6,0
2840,2012-11-02 22:02:36,64.0,19,0
2841,2013-04-03 09:56:25,76.0,101,1
2842,2013-06-17 20:28:22,109.0,0,0
2843,2013-01-15 23:27:08,163.0,4,1
2844,2013-01-22 19:23:30,129.0,129,1
2845,2013-05-04 15:22:18,66.0,29,0
2846,2012-11-22 23:18:46,166.47,37,0
2847,2013-04-12 12:14:29,183.0,0,1
2848,2012-11-12 08:26:16,264.0,47,1
2849,2013-05-30 17:00:01,74.0,10,0
2850,2013-03-24 12:10:04,90.0,109,1
2851,2013-03-27 22:44:20,216.0,9,1
2852,2013-04-07 12:53:30,176.0,2,0
2853,2012-11-06 15:02:52,111.0,17,1
2854,2013-02-27 22:11:22,162.0,51,1
2855,2013-06-20 18:45:54,274.0,1,1
2856,2013-01-15 00:12:00,66.0,0,0
2857,2013-03-06 11:36:19,146.0,79,1
2858,2013-02-19 20:59:59,108.0,135,1
2859,2012-11-13 12:20:08,133.0,172,1
2860,2013-05-30 23:11:45,56.0,5,0
2861,2012-11-04 22:34:24,67.0,47,1
2862,2013-05-23 18:58:11,59.0,33,0
2863,2012-12-07 08:32:50,126.0,286,1
2864,2013-03-04 14:39:40,176.0,60,1
2865,2013-06-22 12:04:50,112.0,47,1
2866,2013-03-09 20:01:52,185.0,41,1
2867,2013-05-21 14:25:16,51.0,13,0
2868,2013-02-13 13:39:58,99.0,17,1
2869,2012-12-18 22:42:15,76.0,4,1
2870,2013-06-06 12:08:04,139.0,50,1
2871,2012-12-06 18:21:44,66.0,16,1
2872,2013-05-04 13:19:51,145.0,1,0
2873,2013-02-18 10:21:08,112.0,0,0
2874,2013-05-20 16:39:23,148.0,144,1
2875,2013-04-16 21:29:03,170.0,66,1
2876,2013-01-06 19:46:46,116.0,60,1
2877,2012-12-16 14:11:25,80.0,52,0
2878,2013-02-09 11:42:13,61.0,50,0
2879,2013-03-28 15:37:12,160.0,29,1
2880,2013-01-01 17:53:35,122.0,31,1
2881,2013-05-14 07:40:53,213.0,10,1
2882,2012-11-08 13:11:07,230.0,226,1
2883,2012-12-18 14:34:44,228.0,12,0
2884,2013-01-26 21:58:06,82.0,171,0
2885,2013-02-25 19:26:38,122.0,4,1
2886,2013-01-09 13:32:46,126.0,72,1
2887,2012-11-04 14:01:40,90.0,26,1
2888,2012-11-09 18:48:47,57.0,39,0
2889,2013-06-30 15:42:32,56.0,172,1
2890,2013-01-29 11:44:16,56.0,114,1
2891,2012-12-20 15:29:26,61.0,16,1
2892,2013-04-15 22:47:30,272.0,4,1
2893,2013-02-18 17:57:42,92.0,20,0
2894,2013-05-27 16:58:00,73.0,30,0
2895,2013-06-19 15:52:13,124.0,1,1
2896,2013-04-23 11:24:46,67.0,97,0
2897,2012-11-01 10:43:44,206.0,9,1
2898,2012-12-06 00:28:36,59.0,18,0
2899,2013-02-22 14:21:29,56.0,3,0
2900,2013-04-27 00:39:14,88.0,39,0
2901,2012-11-08 23:23:16,225.0,225,1
2902,2013-05-22 19:03:26,76.0,41,0
2903,2013-05-10 05:27:46,68.0,17,0
2904,2013-01-05 17:15:36,108.0,42,1
2905,2013-05-16 09:15:54,63.0,12,0
2906,2013-05-20 17:53:34,134.0,53,1
2907,2013-04-14 12:48:01,129.0,26,1
2908,2013-05-26 10:51:24,58.0,10,0
2909,2013-04-10 16:32:22,76.0,11,0
2910,2013-02-12 18:14:08,135.0,3,1
2911,2012-12-27 14:16:25,54.0,6,0
2912,2013-02-02 16:47:50,122.41,27,1
2913,2013-02-26 17:08:29,95.0,214,0
2914,2013-06-28 13:22:26,98.0,274,1
2915,2013-02-08 15:45:05,110.0,14,1
2916,2013-01-08 12:39:48,49.0,49,0
2917,2012-12-02 13:57:48,60.0,51,0
2918,2013-05-02 21:13:21,135.0,7,1
2919,2013-03-12 17:08:43,66.0,141,0
2920,2013-03-15 14:18:23,172.0,1,1
2921,2013-01-29 10:35:47,178.0,46,1
2922,2013-03-23 16:29:41,184.0,27,1
2923,2013-04-04 04:06:34,85.0,153,0
2924,2013-04-18 10:42:46,53.0,39,0
2925,2013-04-08 11:14:45,80.0,29,0
2926,2013-02-14 17:46:32,122.0,3,0
2927,2013-03-05 20:39:33,186.0,16,1
2928,2013-02-24 14:26:16,67.0,28,0
2929,2013-04-23 23:38:20,76.0,1,0
2930,2013-05-27 01:04:57,66.0,0,0
2931,2013-01-22 16:58:05,106.0,46,0
2932,2013-06-26 21:17:07,74.0,1,1
2933,2013-04-17 17:07:57,95.0,52,1
2934,2013-04-03 19:40:28,200.0,2,1
2935,2013-03-13 13:51:17,140.13,212,1
2936,2013-01-06 17:45:55,76.0,19,1
2937,2013-03-17 22:36:03,63.0,14,0
2938,2012-11-21 20:01:56,341.0,48,0
2939,2013-03-29 11:05:05,160.0,1,1
2940,2013-04-02 23:10:22,151.0,178,1
2941,2013-01-10 20:00:14,114.0,16,1
2942,2012-11-25 21:39:32,44.0,29,0
2943,2013-05-05 13:59:11,62.0,29,0
2944,2013-06-02 12:09:22,151.0,12,1
2945,2012-11-21 12:12:34,271.0,47,0
2946,2013-05-08 12:34:35,60.0,19,0
2947,2012-11-14 20:04:41,148.0,16,1
2948,2013-04-12 03:03:36,62.0,6,1
2949,2013-02-02 19:20:21,81.0,1,0
